"data";"tipo";"categoria";"natureza";"num_convenio";"cod_saci";"uf";"secretaria";"campo";"valor_anterior";"valor_atual"
"2026-04-22";"Alterado";"dados_e_derivados";"dados_origem";"973960";"1-2033176";"PE";"SNSA";"dte_vrpl_tdb";"";"2026-04-16"
"2026-04-22";"Alterado";"dados_e_derivados";"derivado_regra";"973960";"1-2033176";"PE";"SNSA";"ultima_data_relevante_calc";"2026-02-24";"2026-04-16"
"2026-04-22";"Alterado";"dados_e_derivados";"derivado_regra";"973960";"1-2033176";"PE";"SNSA";"fase_atual_calc";"HOMOLOGACAO";"VRPL"
"2026-04-22";"Alterado";"dados_e_derivados";"derivado_regra";"973960";"1-2033176";"PE";"SNSA";"dias_homologacao_ate_vrpl_calc";"";"51"
"2026-04-22";"Alterado";"dados_e_derivados";"dados_origem";"974017";"1-2032965";"SC";"SNSA";"dte_vrpl_tdb";"";"2026-04-16"
"2026-04-22";"Alterado";"dados_e_derivados";"derivado_regra";"974017";"1-2032965";"SC";"SNSA";"ultima_data_relevante_calc";"2026-02-04";"2026-04-16"
"2026-04-22";"Alterado";"dados_e_derivados";"derivado_regra";"974017";"1-2032965";"SC";"SNSA";"fase_atual_calc";"HOMOLOGACAO";"VRPL"
"2026-04-22";"Alterado";"dados_e_derivados";"derivado_regra";"974017";"1-2032965";"SC";"SNSA";"dias_homologacao_ate_vrpl_calc";"";"71"
"2026-04-22";"Alterado";"derivados_tempo";"derivado_tempo";"985332";"1-2141801";"SP";"SNSA";"status_pub_licitacao_calc";"No prazo";"Próximos 30 dias"
"2026-04-22";"Alterado";"derivados_tempo";"derivado_tempo";"986129";"1-2140293";"BA";"SNSA";"status_pub_licitacao_calc";"No prazo";"Próximos 30 dias"
"2026-04-22";"Alterado";"dados_e_derivados";"dados_origem";"986346";"1-2136209";"ES";"SNP";"dsc_situacao_contrato_mcid_saci";"Contratado - Suspensiva";"Contratado - Normal"
"2026-04-22";"Alterado";"dados_e_derivados";"dados_origem";"986346";"1-2136209";"ES";"SNP";"situacao_da_analise_suspensiva_pbi";"Analisada com pendências";"Suspensiva retirada"
"2026-04-22";"Alterado";"dados_e_derivados";"dados_origem";"986346";"1-2136209";"ES";"SNP";"dte_retirada_suspensiva_tgov";"";"2026-04-17"
"2026-04-22";"Alterado";"dados_e_derivados";"derivado_regra";"986346";"1-2136209";"ES";"SNP";"status_suspensiva_calc";"PENDENTE";"RETIRADA"
"2026-04-22";"Alterado";"dados_e_derivados";"derivado_regra";"986346";"1-2136209";"ES";"SNP";"fase_atual_calc";"SUSPENSIVA";"SUSPENSIVA RETIRADA"
"2026-04-22";"Alterado";"dados_e_derivados";"derivado_tempo";"986346";"1-2136209";"ES";"SNP";"urgencia_suspensiva_calc";"31–90 dias";""
"2026-04-22";"Alterado";"dados_e_derivados";"derivado_regra";"986346";"1-2136209";"ES";"SNP";"situacao_da_analise_suspensiva_dmp";"Analisada com pendências";"Suspensiva retirada"
"2026-04-22";"Alterado";"dados_e_derivados";"derivado_regra";"986346";"1-2136209";"ES";"SNP";"situacao_contrato_dmp";"Contratado - Suspensiva";"Contratado - Normal"
"2026-04-22";"Alterado";"dados_e_derivados";"dados_origem";"986346";"1-2136209";"ES";"SNP";"motivo_suspensiva_retirada_dmp";"";"situacao_da_analise_suspensiva_pbi"
"2026-04-22";"Alterado";"dados";"dados_origem";"992803";"1-2168401";"PI";"SNSA";"dsc_situacao_contrato_mcid_saci";"Contratado - Suspensiva";"Contratado - Normal"
"2026-04-22";"Alterado";"dados_e_derivados";"dados_origem";"992804";"1-2168402";"PI";"SNSA";"dsc_situacao_contrato_mcid_saci";"Contratado - Suspensiva";"Contratado - Normal"
"2026-04-22";"Alterado";"dados_e_derivados";"dados_origem";"992804";"1-2168402";"PI";"SNSA";"situacao_da_analise_suspensiva_pbi";"Análise não iniciada";"Suspensiva retirada"
"2026-04-22";"Alterado";"dados_e_derivados";"dados_origem";"992804";"1-2168402";"PI";"SNSA";"dte_retirada_suspensiva_tgov";"";"2026-04-16"
"2026-04-22";"Alterado";"dados_e_derivados";"derivado_regra";"992804";"1-2168402";"PI";"SNSA";"status_suspensiva_calc";"PENDENTE";"RETIRADA"
"2026-04-22";"Alterado";"dados_e_derivados";"derivado_regra";"992804";"1-2168402";"PI";"SNSA";"fase_atual_calc";"SUSPENSIVA";"SUSPENSIVA RETIRADA"
"2026-04-22";"Alterado";"dados_e_derivados";"derivado_tempo";"992804";"1-2168402";"PI";"SNSA";"urgencia_suspensiva_calc";"Mais de 90 dias";""
"2026-04-22";"Alterado";"dados_e_derivados";"derivado_regra";"992804";"1-2168402";"PI";"SNSA";"situacao_da_analise_suspensiva_dmp";"Análise não iniciada";"Suspensiva retirada"
"2026-04-22";"Alterado";"dados_e_derivados";"derivado_regra";"992804";"1-2168402";"PI";"SNSA";"situacao_contrato_dmp";"Contratado - Suspensiva";"Contratado - Normal"
"2026-04-22";"Alterado";"dados_e_derivados";"dados_origem";"992804";"1-2168402";"PI";"SNSA";"motivo_suspensiva_retirada_dmp";"";"situacao_da_analise_suspensiva_pbi"
"2026-04-23";"Alterado";"dados_e_derivados";"dados_origem";"965736";"1-1986119";"PR";"SNP";"dsc_situacao_contrato_mcid_saci";"Contratado - Suspensiva";"Contratado - Normal"
"2026-04-23";"Alterado";"dados_e_derivados";"dados_origem";"965736";"1-1986119";"PR";"SNP";"dte_retirada_suspensiva_tgov";"";"2026-04-22"
"2026-04-23";"Alterado";"dados_e_derivados";"derivado_regra";"965736";"1-1986119";"PR";"SNP";"status_suspensiva_calc";"PENDENTE";"RETIRADA"
"2026-04-23";"Alterado";"dados_e_derivados";"derivado_tempo";"965736";"1-1986119";"PR";"SNP";"urgencia_suspensiva_calc";"Próximos 30 dias";""
"2026-04-23";"Alterado";"dados_e_derivados";"derivado_regra";"965736";"1-1986119";"PR";"SNP";"situacao_contrato_dmp";"Contratado - Suspensiva";"Contratado - Normal"
"2026-04-23";"Alterado";"dados_e_derivados";"dados_origem";"966596";"1-1990870";"PE";"SNP";"dte_publicacao_licitacao_tgov";"2025-12-02";"2025-11-27"
"2026-04-23";"Alterado";"dados_e_derivados";"derivado_regra";"966596";"1-1990870";"PE";"SNP";"dias_ate_publicacao_calc";"214";"209"
"2026-04-23";"Alterado";"dados_e_derivados";"derivado_regra";"966596";"1-1990870";"PE";"SNP";"dias_publicacao_ate_homologacao_calc";"24";"29"
"2026-04-23";"Alterado";"dados_e_derivados";"dados_origem";"966731";"1-1994766";"CE";"SNSA";"dsc_situacao_contrato_mcid_saci";"Contratado - Suspensiva";"Cancelado ou Distratado"
"2026-04-23";"Alterado";"dados_e_derivados";"derivado_tempo";"966731";"1-1994766";"CE";"SNSA";"urgencia_suspensiva_calc";"Vencida";""
"2026-04-23";"Alterado";"dados_e_derivados";"derivado_regra";"966731";"1-1994766";"CE";"SNSA";"situacao_da_analise_suspensiva_dmp";"Analisada com pendências";"Não se aplica"
"2026-04-23";"Alterado";"dados_e_derivados";"derivado_regra";"966731";"1-1994766";"CE";"SNSA";"situacao_contrato_dmp";"Contratado - Suspensiva";"Cancelado ou Distratado"
"2026-04-23";"Alterado";"dados_e_derivados";"dados_origem";"966731";"1-1994766";"CE";"SNSA";"motivo_suspensiva_retirada_dmp";"";"Não se aplica"
"2026-04-23";"Alterado";"dados_e_derivados";"dados_origem";"967069";"1-1991694";"PR";"SNSA";"dsc_situacao_contrato_mcid_saci";"Contratado - Suspensiva";"Contratado - Normal"
"2026-04-23";"Alterado";"dados_e_derivados";"dados_origem";"967069";"1-1991694";"PR";"SNSA";"dte_retirada_suspensiva_tgov";"";"2026-04-22"
"2026-04-23";"Alterado";"dados_e_derivados";"derivado_regra";"967069";"1-1991694";"PR";"SNSA";"status_suspensiva_calc";"PENDENTE";"RETIRADA"
"2026-04-23";"Alterado";"dados_e_derivados";"derivado_regra";"967069";"1-1991694";"PR";"SNSA";"fase_atual_calc";"SUSPENSIVA";"SUSPENSIVA RETIRADA"
"2026-04-23";"Alterado";"dados_e_derivados";"derivado_tempo";"967069";"1-1991694";"PR";"SNSA";"urgencia_suspensiva_calc";"Próximos 30 dias";""
"2026-04-23";"Alterado";"dados_e_derivados";"derivado_regra";"967069";"1-1991694";"PR";"SNSA";"situacao_contrato_dmp";"Contratado - Suspensiva";"Contratado - Normal"
"2026-04-23";"Alterado";"dados_e_derivados";"dados_origem";"967137";"1-1995655";"MA";"SNSA";"dte_homologacao_licitacao_tgov";"";"2026-05-19"
"2026-04-23";"Alterado";"dados_e_derivados";"derivado_regra";"967137";"1-1995655";"MA";"SNSA";"flag_homologacao_licitacao_calc";"NAO";"SIM"
"2026-04-23";"Alterado";"dados_e_derivados";"derivado_regra";"967137";"1-1995655";"MA";"SNSA";"ultima_data_relevante_calc";"2026-01-30";"2026-05-19"
"2026-04-23";"Alterado";"dados_e_derivados";"derivado_regra";"967137";"1-1995655";"MA";"SNSA";"fase_atual_calc";"PUBLICACAO LICITACAO";"HOMOLOGACAO"
"2026-04-23";"Alterado";"dados_e_derivados";"derivado_regra";"967137";"1-1995655";"MA";"SNSA";"dias_publicacao_ate_homologacao_calc";"";"109"
"2026-04-23";"Alterado";"dados_e_derivados";"dados_origem";"967138";"1-1995653";"MA";"SNSA";"dte_publicacao_licitacao_tgov";"2026-01-30";"2026-03-31"
"2026-04-23";"Alterado";"dados_e_derivados";"dados_origem";"967138";"1-1995653";"MA";"SNSA";"dte_homologacao_licitacao_tgov";"2026-03-20";"2026-05-20"
"2026-04-23";"Alterado";"dados_e_derivados";"derivado_regra";"967138";"1-1995653";"MA";"SNSA";"ultima_data_relevante_calc";"2026-03-20";"2026-05-20"
"2026-04-23";"Alterado";"dados_e_derivados";"derivado_regra";"967138";"1-1995653";"MA";"SNSA";"dias_ate_publicacao_calc";"134";"194"
"2026-04-23";"Alterado";"dados_e_derivados";"derivado_regra";"967138";"1-1995653";"MA";"SNSA";"dias_publicacao_ate_homologacao_calc";"49";"50"
"2026-04-23";"Alterado";"dados_e_derivados";"dados_origem";"967139";"1-1995648";"MA";"SNSA";"dte_homologacao_licitacao_tgov";"";"2026-05-20"
"2026-04-23";"Alterado";"dados_e_derivados";"derivado_regra";"967139";"1-1995648";"MA";"SNSA";"flag_homologacao_licitacao_calc";"NAO";"SIM"
"2026-04-23";"Alterado";"dados_e_derivados";"derivado_regra";"967139";"1-1995648";"MA";"SNSA";"ultima_data_relevante_calc";"2026-01-30";"2026-05-20"
"2026-04-23";"Alterado";"dados_e_derivados";"derivado_regra";"967139";"1-1995648";"MA";"SNSA";"fase_atual_calc";"PUBLICACAO LICITACAO";"HOMOLOGACAO"
"2026-04-23";"Alterado";"dados_e_derivados";"derivado_regra";"967139";"1-1995648";"MA";"SNSA";"dias_publicacao_ate_homologacao_calc";"";"110"
"2026-04-23";"Alterado";"dados_e_derivados";"dados_origem";"967142";"1-1995661";"MA";"SNSA";"dte_homologacao_licitacao_tgov";"";"2026-05-19"
"2026-04-23";"Alterado";"dados_e_derivados";"derivado_regra";"967142";"1-1995661";"MA";"SNSA";"flag_homologacao_licitacao_calc";"NAO";"SIM"
"2026-04-23";"Alterado";"dados_e_derivados";"derivado_regra";"967142";"1-1995661";"MA";"SNSA";"ultima_data_relevante_calc";"2026-01-30";"2026-05-19"
"2026-04-23";"Alterado";"dados_e_derivados";"derivado_regra";"967142";"1-1995661";"MA";"SNSA";"fase_atual_calc";"PUBLICACAO LICITACAO";"HOMOLOGACAO"
"2026-04-23";"Alterado";"dados_e_derivados";"derivado_regra";"967142";"1-1995661";"MA";"SNSA";"dias_publicacao_ate_homologacao_calc";"";"109"
"2026-04-23";"Alterado";"dados_e_derivados";"dados_origem";"967143";"1-1995651";"MA";"SNSA";"dte_homologacao_licitacao_tgov";"";"2026-05-20"
"2026-04-23";"Alterado";"dados_e_derivados";"derivado_regra";"967143";"1-1995651";"MA";"SNSA";"flag_homologacao_licitacao_calc";"NAO";"SIM"
"2026-04-23";"Alterado";"dados_e_derivados";"derivado_regra";"967143";"1-1995651";"MA";"SNSA";"ultima_data_relevante_calc";"2026-01-30";"2026-05-20"
"2026-04-23";"Alterado";"dados_e_derivados";"derivado_regra";"967143";"1-1995651";"MA";"SNSA";"fase_atual_calc";"PUBLICACAO LICITACAO";"HOMOLOGACAO"
"2026-04-23";"Alterado";"dados_e_derivados";"derivado_regra";"967143";"1-1995651";"MA";"SNSA";"dias_publicacao_ate_homologacao_calc";"";"110"
"2026-04-23";"Alterado";"dados_e_derivados";"dados_origem";"967144";"1-1995645";"MA";"SNSA";"dte_publicacao_licitacao_tgov";"";"2026-03-31"
"2026-04-23";"Alterado";"dados_e_derivados";"dados_origem";"967144";"1-1995645";"MA";"SNSA";"dte_homologacao_licitacao_tgov";"";"2026-05-19"
"2026-04-23";"Alterado";"dados_e_derivados";"derivado_regra";"967144";"1-1995645";"MA";"SNSA";"flag_publicacao_licitacao_calc";"NAO";"SIM"
"2026-04-23";"Alterado";"dados_e_derivados";"derivado_regra";"967144";"1-1995645";"MA";"SNSA";"flag_homologacao_licitacao_calc";"NAO";"SIM"
"2026-04-23";"Alterado";"dados_e_derivados";"derivado_regra";"967144";"1-1995645";"MA";"SNSA";"ultima_data_relevante_calc";"2025-09-25";"2026-05-19"
"2026-04-23";"Alterado";"dados_e_derivados";"derivado_regra";"967144";"1-1995645";"MA";"SNSA";"fase_atual_calc";"LAE";"HOMOLOGACAO"
"2026-04-23";"Alterado";"dados_e_derivados";"derivado_regra";"967144";"1-1995645";"MA";"SNSA";"dias_ate_publicacao_calc";"";"187"
"2026-04-23";"Alterado";"dados_e_derivados";"derivado_regra";"967144";"1-1995645";"MA";"SNSA";"dias_publicacao_ate_homologacao_calc";"";"49"
"2026-04-23";"Alterado";"dados_e_derivados";"dados_origem";"967145";"1-1995660";"MA";"SNSA";"dte_homologacao_licitacao_tgov";"";"2026-05-19"
"2026-04-23";"Alterado";"dados_e_derivados";"derivado_regra";"967145";"1-1995660";"MA";"SNSA";"flag_homologacao_licitacao_calc";"NAO";"SIM"
"2026-04-23";"Alterado";"dados_e_derivados";"derivado_regra";"967145";"1-1995660";"MA";"SNSA";"ultima_data_relevante_calc";"2026-01-30";"2026-05-19"
"2026-04-23";"Alterado";"dados_e_derivados";"derivado_regra";"967145";"1-1995660";"MA";"SNSA";"fase_atual_calc";"PUBLICACAO LICITACAO";"HOMOLOGACAO"
"2026-04-23";"Alterado";"dados_e_derivados";"derivado_regra";"967145";"1-1995660";"MA";"SNSA";"dias_publicacao_ate_homologacao_calc";"";"109"
"2026-04-23";"Alterado";"dados_e_derivados";"dados_origem";"967146";"1-1995659";"MA";"SNSA";"dte_publicacao_licitacao_tgov";"";"2026-03-31"
"2026-04-23";"Alterado";"dados_e_derivados";"dados_origem";"967146";"1-1995659";"MA";"SNSA";"dte_homologacao_licitacao_tgov";"";"2026-05-20"
"2026-04-23";"Alterado";"dados_e_derivados";"derivado_regra";"967146";"1-1995659";"MA";"SNSA";"flag_publicacao_licitacao_calc";"NAO";"SIM"
"2026-04-23";"Alterado";"dados_e_derivados";"derivado_regra";"967146";"1-1995659";"MA";"SNSA";"flag_homologacao_licitacao_calc";"NAO";"SIM"
"2026-04-23";"Alterado";"dados_e_derivados";"derivado_regra";"967146";"1-1995659";"MA";"SNSA";"ultima_data_relevante_calc";"2025-11-19";"2026-05-20"
"2026-04-23";"Alterado";"dados_e_derivados";"derivado_regra";"967146";"1-1995659";"MA";"SNSA";"fase_atual_calc";"LAE";"HOMOLOGACAO"
"2026-04-23";"Alterado";"dados_e_derivados";"derivado_regra";"967146";"1-1995659";"MA";"SNSA";"dias_ate_publicacao_calc";"";"132"
"2026-04-23";"Alterado";"dados_e_derivados";"derivado_regra";"967146";"1-1995659";"MA";"SNSA";"dias_publicacao_ate_homologacao_calc";"";"50"
"2026-04-23";"Alterado";"dados_e_derivados";"dados_origem";"967148";"1-1995643";"MA";"SNSA";"dte_publicacao_licitacao_tgov";"";"2026-03-31"
"2026-04-23";"Alterado";"dados_e_derivados";"dados_origem";"967148";"1-1995643";"MA";"SNSA";"dte_homologacao_licitacao_tgov";"";"2026-05-19"
"2026-04-23";"Alterado";"dados_e_derivados";"derivado_regra";"967148";"1-1995643";"MA";"SNSA";"flag_publicacao_licitacao_calc";"NAO";"SIM"
"2026-04-23";"Alterado";"dados_e_derivados";"derivado_regra";"967148";"1-1995643";"MA";"SNSA";"flag_homologacao_licitacao_calc";"NAO";"SIM"
"2026-04-23";"Alterado";"dados_e_derivados";"derivado_regra";"967148";"1-1995643";"MA";"SNSA";"ultima_data_relevante_calc";"2025-09-16";"2026-05-19"
"2026-04-23";"Alterado";"dados_e_derivados";"derivado_regra";"967148";"1-1995643";"MA";"SNSA";"fase_atual_calc";"LAE";"HOMOLOGACAO"
"2026-04-23";"Alterado";"dados_e_derivados";"derivado_regra";"967148";"1-1995643";"MA";"SNSA";"dias_ate_publicacao_calc";"";"196"
"2026-04-23";"Alterado";"dados_e_derivados";"derivado_regra";"967148";"1-1995643";"MA";"SNSA";"dias_publicacao_ate_homologacao_calc";"";"49"
"2026-04-23";"Alterado";"dados_e_derivados";"dados_origem";"967612";"1-1989605";"RS";"SNP";"dte_publicacao_licitacao_tgov";"2026-03-31";""
"2026-04-23";"Alterado";"dados_e_derivados";"dados_origem";"967612";"1-1989605";"RS";"SNP";"dte_homologacao_licitacao_tgov";"2026-03-31";""
"2026-04-23";"Alterado";"dados_e_derivados";"derivado_regra";"967612";"1-1989605";"RS";"SNP";"flag_publicacao_licitacao_calc";"SIM";"NAO"
"2026-04-23";"Alterado";"dados_e_derivados";"derivado_regra";"967612";"1-1989605";"RS";"SNP";"flag_homologacao_licitacao_calc";"SIM";"NAO"
"2026-04-23";"Alterado";"dados_e_derivados";"derivado_regra";"967612";"1-1989605";"RS";"SNP";"ultima_data_relevante_calc";"2026-03-31";"2025-05-06"
"2026-04-23";"Alterado";"dados_e_derivados";"derivado_regra";"967612";"1-1989605";"RS";"SNP";"fase_atual_calc";"HOMOLOGACAO";"LAE"
"2026-04-23";"Alterado";"dados_e_derivados";"derivado_regra";"967612";"1-1989605";"RS";"SNP";"dias_ate_publicacao_calc";"329";""
"2026-04-23";"Alterado";"dados_e_derivados";"derivado_regra";"967612";"1-1989605";"RS";"SNP";"dias_publicacao_ate_homologacao_calc";"0";""
"2026-04-23";"Alterado";"dados_e_derivados";"dados_origem";"968224";"1-2015968";"RS";"SNSA";"dsc_situacao_contrato_mcid_saci";"Contratado - Suspensiva";"Contratado - Normal"
"2026-04-23";"Alterado";"dados_e_derivados";"dados_origem";"968224";"1-2015968";"RS";"SNSA";"dte_retirada_suspensiva_tgov";"";"2026-04-22"
"2026-04-23";"Alterado";"dados_e_derivados";"derivado_regra";"968224";"1-2015968";"RS";"SNSA";"status_suspensiva_calc";"PENDENTE";"RETIRADA"
"2026-04-23";"Alterado";"dados_e_derivados";"derivado_regra";"968224";"1-2015968";"RS";"SNSA";"fase_atual_calc";"SUSPENSIVA";"SUSPENSIVA RETIRADA"
"2026-04-23";"Alterado";"dados_e_derivados";"derivado_tempo";"968224";"1-2015968";"RS";"SNSA";"urgencia_suspensiva_calc";"Próximos 30 dias";""
"2026-04-23";"Alterado";"dados_e_derivados";"derivado_regra";"968224";"1-2015968";"RS";"SNSA";"situacao_contrato_dmp";"Contratado - Suspensiva";"Contratado - Normal"
"2026-04-23";"Alterado";"dados_e_derivados";"dados_origem";"968252";"1-2011972";"RS";"SNSA";"dsc_situacao_contrato_mcid_saci";"Contratado - Suspensiva";"Contratado - Normal"
"2026-04-23";"Alterado";"dados_e_derivados";"dados_origem";"968252";"1-2011972";"RS";"SNSA";"dte_retirada_suspensiva_tgov";"";"2026-04-22"
"2026-04-23";"Alterado";"dados_e_derivados";"derivado_regra";"968252";"1-2011972";"RS";"SNSA";"status_suspensiva_calc";"PENDENTE";"RETIRADA"
"2026-04-23";"Alterado";"dados_e_derivados";"derivado_tempo";"968252";"1-2011972";"RS";"SNSA";"urgencia_suspensiva_calc";"Próximos 30 dias";""
"2026-04-23";"Alterado";"dados_e_derivados";"derivado_regra";"968252";"1-2011972";"RS";"SNSA";"situacao_contrato_dmp";"Contratado - Suspensiva";"Contratado - Normal"
"2026-04-23";"Alterado";"dados_e_derivados";"dados_origem";"968354";"1-2011492";"MA";"SNSA";"dte_homologacao_licitacao_tgov";"";"2026-07-15"
"2026-04-23";"Alterado";"dados_e_derivados";"derivado_regra";"968354";"1-2011492";"MA";"SNSA";"flag_homologacao_licitacao_calc";"NAO";"SIM"
"2026-04-23";"Alterado";"dados_e_derivados";"derivado_regra";"968354";"1-2011492";"MA";"SNSA";"ultima_data_relevante_calc";"2025-12-09";"2026-07-15"
"2026-04-23";"Alterado";"dados_e_derivados";"derivado_regra";"968354";"1-2011492";"MA";"SNSA";"fase_atual_calc";"PUBLICACAO LICITACAO";"HOMOLOGACAO"
"2026-04-23";"Alterado";"dados_e_derivados";"derivado_regra";"968354";"1-2011492";"MA";"SNSA";"dias_publicacao_ate_homologacao_calc";"";"531"
"2026-04-23";"Alterado";"dados_e_derivados";"dados_origem";"968355";"1-2011474";"MA";"SNSA";"dte_homologacao_licitacao_tgov";"";"2026-07-14"
"2026-04-23";"Alterado";"dados_e_derivados";"derivado_regra";"968355";"1-2011474";"MA";"SNSA";"flag_homologacao_licitacao_calc";"NAO";"SIM"
"2026-04-23";"Alterado";"dados_e_derivados";"derivado_regra";"968355";"1-2011474";"MA";"SNSA";"ultima_data_relevante_calc";"2026-01-30";"2026-07-14"
"2026-04-23";"Alterado";"dados_e_derivados";"derivado_regra";"968355";"1-2011474";"MA";"SNSA";"fase_atual_calc";"PUBLICACAO LICITACAO";"HOMOLOGACAO"
"2026-04-23";"Alterado";"dados_e_derivados";"derivado_regra";"968355";"1-2011474";"MA";"SNSA";"dias_publicacao_ate_homologacao_calc";"";"165"
"2026-04-23";"Alterado";"dados_e_derivados";"dados_origem";"968552";"1-2013759";"SP";"SNSA";"dsc_situacao_contrato_mcid_saci";"Contratado - Suspensiva";"Contratado - Normal"
"2026-04-23";"Alterado";"dados_e_derivados";"dados_origem";"968552";"1-2013759";"SP";"SNSA";"dte_retirada_suspensiva_tgov";"";"2026-04-22"
"2026-04-23";"Alterado";"dados_e_derivados";"derivado_regra";"968552";"1-2013759";"SP";"SNSA";"status_suspensiva_calc";"PENDENTE";"RETIRADA"
"2026-04-23";"Alterado";"dados_e_derivados";"derivado_regra";"968552";"1-2013759";"SP";"SNSA";"fase_atual_calc";"SUSPENSIVA";"SUSPENSIVA RETIRADA"
"2026-04-23";"Alterado";"dados_e_derivados";"derivado_tempo";"968552";"1-2013759";"SP";"SNSA";"urgencia_suspensiva_calc";"Próximos 30 dias";""
"2026-04-23";"Alterado";"dados_e_derivados";"derivado_regra";"968552";"1-2013759";"SP";"SNSA";"situacao_contrato_dmp";"Contratado - Suspensiva";"Contratado - Normal"
"2026-04-23";"Alterado";"dados_e_derivados";"dados_origem";"968718";"1-2011588";"MA";"SNSA";"dte_publicacao_licitacao_tgov";"2026-01-30";"2026-03-31"
"2026-04-23";"Alterado";"dados_e_derivados";"dados_origem";"968718";"1-2011588";"MA";"SNSA";"dte_homologacao_licitacao_tgov";"2026-05-25";"2026-07-10"
"2026-04-23";"Alterado";"dados_e_derivados";"derivado_regra";"968718";"1-2011588";"MA";"SNSA";"ultima_data_relevante_calc";"2026-05-25";"2026-07-10"
"2026-04-23";"Alterado";"dados_e_derivados";"derivado_regra";"968718";"1-2011588";"MA";"SNSA";"dias_ate_publicacao_calc";"30";"90"
"2026-04-23";"Alterado";"dados_e_derivados";"derivado_regra";"968718";"1-2011588";"MA";"SNSA";"dias_publicacao_ate_homologacao_calc";"115";"101"
"2026-04-23";"Alterado";"dados_e_derivados";"dados_origem";"968720";"1-2011603";"MA";"SNSA";"dte_publicacao_licitacao_tgov";"2026-01-30";"2026-03-31"
"2026-04-23";"Alterado";"dados_e_derivados";"dados_origem";"968720";"1-2011603";"MA";"SNSA";"dte_homologacao_licitacao_tgov";"2026-05-25";"2026-07-10"
"2026-04-23";"Alterado";"dados_e_derivados";"derivado_regra";"968720";"1-2011603";"MA";"SNSA";"ultima_data_relevante_calc";"2026-05-25";"2026-07-10"
"2026-04-23";"Alterado";"dados_e_derivados";"derivado_regra";"968720";"1-2011603";"MA";"SNSA";"dias_ate_publicacao_calc";"43";"103"
"2026-04-23";"Alterado";"dados_e_derivados";"derivado_regra";"968720";"1-2011603";"MA";"SNSA";"dias_publicacao_ate_homologacao_calc";"115";"101"
"2026-04-23";"Alterado";"dados_e_derivados";"dados_origem";"968747";"1-2015756";"MG";"SNSA";"dsc_situacao_contrato_mcid_saci";"Contratado - Suspensiva";"Contratado - Normal"
"2026-04-23";"Alterado";"dados_e_derivados";"dados_origem";"968747";"1-2015756";"MG";"SNSA";"dte_retirada_suspensiva_tgov";"";"2026-04-22"
"2026-04-23";"Alterado";"dados_e_derivados";"derivado_regra";"968747";"1-2015756";"MG";"SNSA";"status_suspensiva_calc";"PENDENTE";"RETIRADA"
"2026-04-23";"Alterado";"dados_e_derivados";"derivado_regra";"968747";"1-2015756";"MG";"SNSA";"fase_atual_calc";"SUSPENSIVA";"SUSPENSIVA RETIRADA"
"2026-04-23";"Alterado";"dados_e_derivados";"derivado_tempo";"968747";"1-2015756";"MG";"SNSA";"urgencia_suspensiva_calc";"Próximos 30 dias";""
"2026-04-23";"Alterado";"dados_e_derivados";"derivado_regra";"968747";"1-2015756";"MG";"SNSA";"situacao_contrato_dmp";"Contratado - Suspensiva";"Contratado - Normal"
"2026-04-23";"Alterado";"dados_e_derivados";"dados_origem";"969020";"1-2011506";"MA";"SNSA";"dte_homologacao_licitacao_tgov";"";"2026-07-16"
"2026-04-23";"Alterado";"dados_e_derivados";"derivado_regra";"969020";"1-2011506";"MA";"SNSA";"flag_homologacao_licitacao_calc";"NAO";"SIM"
"2026-04-23";"Alterado";"dados_e_derivados";"derivado_regra";"969020";"1-2011506";"MA";"SNSA";"ultima_data_relevante_calc";"2026-01-30";"2026-07-16"
"2026-04-23";"Alterado";"dados_e_derivados";"derivado_regra";"969020";"1-2011506";"MA";"SNSA";"fase_atual_calc";"PUBLICACAO LICITACAO";"HOMOLOGACAO"
"2026-04-23";"Alterado";"dados_e_derivados";"derivado_regra";"969020";"1-2011506";"MA";"SNSA";"dias_publicacao_ate_homologacao_calc";"";"167"
"2026-04-23";"Alterado";"dados_e_derivados";"dados_origem";"969099";"1-2015242";"PA";"SNSA";"dte_publicacao_licitacao_tgov";"2025-06-13";""
"2026-04-23";"Alterado";"dados_e_derivados";"dados_origem";"969099";"1-2015242";"PA";"SNSA";"dte_homologacao_licitacao_tgov";"2025-09-19";""
"2026-04-23";"Alterado";"dados_e_derivados";"derivado_regra";"969099";"1-2015242";"PA";"SNSA";"flag_publicacao_licitacao_calc";"SIM";"NAO"
"2026-04-23";"Alterado";"dados_e_derivados";"derivado_regra";"969099";"1-2015242";"PA";"SNSA";"flag_homologacao_licitacao_calc";"SIM";"NAO"
"2026-04-23";"Alterado";"dados_e_derivados";"derivado_regra";"969099";"1-2015242";"PA";"SNSA";"ultima_data_relevante_calc";"2025-09-19";""
"2026-04-23";"Alterado";"dados_e_derivados";"derivado_regra";"969099";"1-2015242";"PA";"SNSA";"fase_atual_calc";"HOMOLOGACAO";"SUSPENSIVA"
"2026-04-23";"Alterado";"dados_e_derivados";"derivado_regra";"969099";"1-2015242";"PA";"SNSA";"dias_publicacao_ate_homologacao_calc";"98";""
"2026-04-23";"Alterado";"dados_e_derivados";"dados_origem";"969245";"1-2008816";"MA";"SNSA";"dte_publicacao_licitacao_tgov";"2026-01-30";"2026-03-30"
