"tipo_alteracao";"categoria_alteracao";"natureza_campo";"num_convenio";"cod_saci";"campo";"valor_anterior";"valor_atual"
"alterado";"dados_e_derivados";"derivado_regra";"969347";"1-2015889";"dias_vrpl_ate_aio_calc";"";"43"
"alterado";"dados_e_derivados";"derivado_regra";"969347";"1-2015889";"dias_aio_ate_inicio_obra_calc";"";"0"
"alterado";"dados_e_derivados";"derivado_tempo";"969347";"1-2015889";"prazo_inicio_obra_calc";"";"2026-06-25"
"alterado";"dados_e_derivados";"derivado_tempo";"969347";"1-2015889";"status_inicio_obra_calc";"";"Iniciada no prazo"
"alterado";"dados_e_derivados";"dados_origem";"969599";"1-2024188";"dte_inicio_obra_mcid_saci";"2026-05-04";"2026-06-10"
"alterado";"dados_e_derivados";"derivado_regra";"969599";"1-2024188";"dias_aio_ate_inicio_obra_calc";"-37";"0"
"alterado";"dados_e_derivados";"dados_origem";"972550";"1-2019364";"dte_inicio_obra_mcid_saci";"2026-06-02";"2026-06-10"
"alterado";"dados_e_derivados";"derivado_regra";"972550";"1-2019364";"dias_aio_ate_inicio_obra_calc";"-8";"0"
"alterado";"dados";"dados_origem";"973938";"1-2033398";"tipo_doc_suspensiva";"";"Documentos apresentados"
"alterado";"dados_e_derivados";"dados_origem";"973976";"1-2032412";"dte_vrpl_tdb";"";"2026-06-12"
"alterado";"dados_e_derivados";"derivado_regra";"973976";"1-2032412";"ultima_data_relevante_calc";"2026-06-05";"2026-06-12"
"alterado";"dados_e_derivados";"derivado_regra";"973976";"1-2032412";"fase_atual_calc";"HOMOLOGACAO";"VRPL"
"alterado";"dados_e_derivados";"derivado_regra";"973976";"1-2032412";"dias_homologacao_ate_vrpl_calc";"";"7"
"alterado";"dados";"dados_origem";"973981";"1-2032702";"tipo_doc_suspensiva";"";"Documentos apresentados"
"alterado";"dados_e_derivados";"dados_origem";"974023";"1-2033223";"dte_aio_tdb";"";"2026-06-12"
"alterado";"dados_e_derivados";"dados_origem";"974023";"1-2033223";"dte_inicio_obra_mcid_saci";"";"2026-06-12"
"alterado";"dados_e_derivados";"derivado_regra";"974023";"1-2033223";"ultima_data_relevante_calc";"2026-06-10";"2026-06-12"
"alterado";"dados_e_derivados";"derivado_regra";"974023";"1-2033223";"fase_atual_calc";"VRPL";"OBRA INICIADA"
"alterado";"dados_e_derivados";"derivado_regra";"974023";"1-2033223";"dias_vrpl_ate_aio_calc";"";"2"
"alterado";"dados_e_derivados";"derivado_regra";"974023";"1-2033223";"dias_aio_ate_inicio_obra_calc";"";"0"
"alterado";"dados_e_derivados";"derivado_tempo";"974023";"1-2033223";"prazo_inicio_obra_calc";"";"2026-06-26"
"alterado";"dados_e_derivados";"derivado_tempo";"974023";"1-2033223";"status_inicio_obra_calc";"";"Iniciada no prazo"
"alterado";"dados_e_derivados";"dados_origem";"974025";"1-2032426";"dte_vrpl_tdb";"2026-06-02";"2026-06-12"
"alterado";"dados_e_derivados";"derivado_regra";"974025";"1-2032426";"ultima_data_relevante_calc";"2026-06-03";"2026-06-12"
"alterado";"dados_e_derivados";"derivado_regra";"974025";"1-2032426";"dias_homologacao_ate_vrpl_calc";"237";"247"
"alterado";"dados_e_derivados";"derivado_regra";"974025";"1-2032426";"dias_vrpl_ate_aio_calc";"1";"-9"
"alterado";"dados";"dados_origem";"983554";"1-2137484";"tipo_doc_suspensiva";"Documentos apresentados";""
"alterado";"dados";"dados_origem";"983610";"1-2140963";"tipo_doc_suspensiva";"";"Documentos apresentados"
"alterado";"dados_e_derivados";"dados_origem";"983612";"1-2139414";"dte_retirada_suspensiva_tgov";"2026-05-06";""
"alterado";"dados_e_derivados";"derivado_regra";"983612";"1-2139414";"status_suspensiva_calc";"RETIRADA";"PENDENTE"
"alterado";"dados_e_derivados";"derivado_tempo";"983612";"1-2139414";"urgencia_suspensiva_calc";"";"Próximos 30 dias"
"alterado";"dados";"dados_origem";"984853";"1-2136054";"tipo_doc_suspensiva";"";"Documentos apresentados"
"alterado";"dados";"dados_origem";"984862";"1-2139603";"tipo_doc_suspensiva";"";"Documentos apresentados"
"alterado";"dados";"dados_origem";"984865";"1-2138198";"tipo_doc_suspensiva";"Documentos apresentados";""
"alterado";"dados_e_derivados";"dados_origem";"984879";"1-2144417";"dsc_situacao_contrato_mcid_saci";"Contratado - Suspensiva";"Contratado - Normal"
"alterado";"dados_e_derivados";"dados_origem";"984879";"1-2144417";"dte_primeira_data_lae_tdb";"";"2026-06-11"
"alterado";"dados_e_derivados";"derivado_regra";"984879";"1-2144417";"ultima_data_relevante_calc";"";"2026-06-11"
"alterado";"dados_e_derivados";"derivado_regra";"984879";"1-2144417";"fase_atual_calc";"SUSPENSIVA RETIRADA";"LAE"
"alterado";"dados_e_derivados";"derivado_tempo";"984879";"1-2144417";"prazo_pub_licitacao_calc";"";"2026-08-10"
"alterado";"dados_e_derivados";"derivado_tempo";"984879";"1-2144417";"prazo_lae_mais_60_calc";"";"2026-10-09"
"alterado";"dados_e_derivados";"derivado_tempo";"984879";"1-2144417";"prazo_lae_mais_60_mais_120_calc";"";"2027-04-07"
"alterado";"dados_e_derivados";"derivado_tempo";"984879";"1-2144417";"status_pub_licitacao_calc";"";"No prazo"
"alterado";"dados";"dados_origem";"984880";"1-2144512";"tipo_doc_suspensiva";"";"Documentos apresentados"
"alterado";"dados";"dados_origem";"984881";"1-2144906";"dsc_situacao_contrato_mcid_saci";"Contratado - Suspensiva";"Contratado - Normal"
"alterado";"dados";"dados_origem";"984899";"1-2137989";"tipo_doc_suspensiva";"Documentos apresentados";""
"alterado";"dados_e_derivados";"dados_origem";"984900";"1-2136493";"dte_publicacao_licitacao_tgov";"2026-05-08";"2026-05-20"
"alterado";"dados_e_derivados";"dados_origem";"984900";"1-2136493";"dte_homologacao_licitacao_tgov";"2026-06-30";"2026-06-09"
"alterado";"dados_e_derivados";"derivado_regra";"984900";"1-2136493";"ultima_data_relevante_calc";"2026-06-30";"2026-06-09"
"alterado";"dados_e_derivados";"derivado_regra";"984900";"1-2136493";"dias_ate_publicacao_calc";"-6";"6"
"alterado";"dados_e_derivados";"derivado_regra";"984900";"1-2136493";"dias_publicacao_ate_homologacao_calc";"53";"20"
"alterado";"dados_e_derivados";"derivado_tempo";"984900";"1-2136493";"prazo_homolog_licitacao_120d";"2026-09-05";"2026-09-17"
"alterado";"dados_e_derivados";"derivado_tempo";"984900";"1-2136493";"prazo_homolog_licitacao_calc";"2026-09-05";"2026-09-17"
"alterado";"dados";"dados_origem";"984902";"1-2135891";"tipo_doc_suspensiva";"Documentos apresentados";""
"alterado";"derivados_tempo";"derivado_tempo";"985330";"1-2137867";"status_pub_licitacao_calc";"Próximos 30 dias";"Vencida"
"alterado";"dados_e_derivados";"dados_origem";"985331";"1-2140795";"dte_retirada_suspensiva_tgov";"";"2026-06-15"
"alterado";"dados_e_derivados";"derivado_regra";"985331";"1-2140795";"status_suspensiva_calc";"PENDENTE";"RETIRADA"
"alterado";"dados_e_derivados";"derivado_regra";"985331";"1-2140795";"fase_atual_calc";"SUSPENSIVA";"SUSPENSIVA RETIRADA"
"alterado";"dados_e_derivados";"derivado_tempo";"985331";"1-2140795";"urgencia_suspensiva_calc";"31–90 dias";""
"alterado";"dados";"dados_origem";"985341";"1-2136680";"tipo_doc_suspensiva";"";"Documentos apresentados"
"alterado";"dados";"dados_origem";"985354";"1-2135810";"tipo_doc_suspensiva";"";"Documentos apresentados"
"alterado";"dados";"dados_origem";"985367";"1-2143562";"tipo_doc_suspensiva";"";"Documentos apresentados"
"alterado";"dados";"dados_origem";"985373";"1-2142694";"tipo_doc_suspensiva";"";"Documentos apresentados"
"alterado";"dados";"dados_origem";"985380";"1-2138384";"tipo_doc_suspensiva";"Documentos apresentados";""
"alterado";"dados";"dados_origem";"985382";"1-2142357";"tipo_doc_suspensiva";"Documentos apresentados";""
"alterado";"dados_e_derivados";"dados_origem";"985383";"1-2141814";"dsc_situacao_contrato_mcid_saci";"Contratado - Suspensiva";"Contratado - Normal"
"alterado";"dados_e_derivados";"dados_origem";"985383";"1-2141814";"dte_primeira_data_lae_tdb";"";"2026-06-11"
"alterado";"dados_e_derivados";"derivado_regra";"985383";"1-2141814";"ultima_data_relevante_calc";"";"2026-06-11"
"alterado";"dados_e_derivados";"derivado_regra";"985383";"1-2141814";"fase_atual_calc";"SUSPENSIVA RETIRADA";"LAE"
"alterado";"dados_e_derivados";"derivado_tempo";"985383";"1-2141814";"prazo_pub_licitacao_calc";"";"2026-08-10"
"alterado";"dados_e_derivados";"derivado_tempo";"985383";"1-2141814";"prazo_lae_mais_60_calc";"";"2026-10-09"
"alterado";"dados_e_derivados";"derivado_tempo";"985383";"1-2141814";"prazo_lae_mais_60_mais_120_calc";"";"2027-04-07"
"alterado";"dados_e_derivados";"derivado_tempo";"985383";"1-2141814";"status_pub_licitacao_calc";"";"No prazo"
"alterado";"dados";"dados_origem";"985391";"1-2140617";"tipo_doc_suspensiva";"";"Documentos apresentados"
"alterado";"dados_e_derivados";"dados_origem";"985466";"1-2142410";"dte_inicio_obra_mcid_saci";"";"2026-06-10"
"alterado";"dados_e_derivados";"derivado_regra";"985466";"1-2142410";"fase_atual_calc";"AIO";"OBRA INICIADA"
"alterado";"dados_e_derivados";"derivado_regra";"985466";"1-2142410";"dias_aio_ate_inicio_obra_calc";"";"0"
"alterado";"dados_e_derivados";"derivado_tempo";"985466";"1-2142410";"status_inicio_obra_calc";"Próximos 10 dias úteis";"Iniciada no prazo"
"alterado";"dados_e_derivados";"dados_origem";"985469";"1-2134886";"dte_primeira_data_lae_tdb";"";"2026-06-11"
"alterado";"dados_e_derivados";"derivado_regra";"985469";"1-2134886";"ultima_data_relevante_calc";"";"2026-06-11"
"alterado";"dados_e_derivados";"derivado_regra";"985469";"1-2134886";"fase_atual_calc";"SUSPENSIVA";"LAE"
"alterado";"dados_e_derivados";"derivado_tempo";"985469";"1-2134886";"prazo_pub_licitacao_calc";"";"2026-08-10"
"alterado";"dados_e_derivados";"derivado_tempo";"985469";"1-2134886";"prazo_lae_mais_60_calc";"";"2026-10-09"
"alterado";"dados_e_derivados";"derivado_tempo";"985469";"1-2134886";"prazo_lae_mais_60_mais_120_calc";"";"2027-04-07"
"alterado";"dados_e_derivados";"derivado_tempo";"985469";"1-2134886";"status_pub_licitacao_calc";"";"No prazo"
"alterado";"dados";"dados_origem";"985481";"1-2139529";"tipo_doc_suspensiva";"";"Documentos apresentados"
"alterado";"dados";"dados_origem";"985487";"1-2137772";"tipo_doc_suspensiva";"";"Documentos apresentados"
"alterado";"dados";"dados_origem";"986117";"1-2138972";"tipo_doc_suspensiva";"";"Documentos apresentados"
"alterado";"dados";"dados_origem";"986658";"1-2134574";"tipo_doc_suspensiva";"";"Documentos apresentados"
"alterado";"dados";"dados_origem";"986696";"1-2139748";"tipo_doc_suspensiva";"";"Documentos apresentados"
"alterado";"dados";"dados_origem";"991684";"1-2164153";"tipo_doc_suspensiva";"";"Documentos apresentados"
"alterado";"dados";"dados_origem";"991688";"1-2164433";"tipo_doc_suspensiva";"";"Documentos apresentados"
"alterado";"dados";"dados_origem";"991692";"1-2164835";"tipo_doc_suspensiva";"";"Documentos apresentados"
"alterado";"dados";"dados_origem";"991702";"1-2164063";"tipo_doc_suspensiva";"";"Documentos apresentados"
"alterado";"dados";"dados_origem";"992784";"1-2167495";"tipo_doc_suspensiva";"";"Documentos apresentados"
"alterado";"derivados_tempo";"derivado_tempo";"992804";"1-2168402";"status_pub_licitacao_calc";"Próximos 30 dias";"Vencida"
"alterado";"dados";"dados_origem";"992842";"1-2168398";"tipo_doc_suspensiva";"Documentos apresentados";""
